,sector_y,period,company,ticker,gross_margin,operating_margin,net_margin,roe,roa,fcf_net_income,current_ratio,liab_equity,debt_assets,pay_out_ratio,net_debt_ebitda,net_interest_ebitda,net_debt_equity,asset_turn_over,free_cash_flow,fcf_dividends,debt_to_fcf,fcf_revenues,interest_coverage_fcf,sg_a_ratio,op_expense_ratio,r_and_d_ratio,cash_ratio,wk_turnover,ebitda_margin,ebit_margin,pre_tax_margin,tax_to_revenues,target
2621,health_care,2010-09-30,RESMED INC,RMD,0.602,0.225,0.182,0.139,0.114,0.4,3.7319999999999998,0.214,0.052000000000000005,0.0,-1.4069400630914826,-0.05362776025236593,-0.3019634394041977,0.62890625,82,0.0,-5.439024390243903,0.07275953859804792,-0.2073170731707317,0.2990239574090506,0.37710736468500444,0.06832298136645963,1.8881118881118881,0.6947648624667259,0.28127772848269744,0.225377107364685,0.24755989352262645,0.06654835847382432,1
2622,industrials,2010-09-30,Robert Half International,RHI,0.364,0.021,0.012,0.040999999999999995,0.028999999999999998,3.654,2.5140000000000002,0.426,0.001,1.945945945945946,-2.7786259541984735,-0.007633587786259542,-0.40444444444444444,2.365264797507788,135,0.5333333333333333,-2.696296296296296,0.04445176160684886,-0.007407407407407408,0.34145538360223904,0.34178465591043794,0.0,0.997275204359673,0.18307540335857755,0.04313467237405334,0.02140270003292723,0.02206124464932499,0.009878169245966415,0
2623,industrials,2010-09-30,ROCKWELL AUTOMATION INC,ROK,0.379,0.086,0.064,0.19399999999999998,0.061,1.8559999999999999,2.184,2.2,0.19899999999999998,0.6,0.1746031746031746,0.12103174603174603,0.06201550387596899,0.9504623513870541,510,0.3235294117647059,0.17254901960784313,0.11813759555246699,0.11960784313725491,0.29140606902941857,0.29279592309474173,0.0,0.732078853046595,0.30599953671531155,0.11674774148714386,0.08593930970581422,0.07180912670836229,0.013666898309010887,0
2624,industrials,2010-09-30,Rockwell Collins,COL,0.29600000000000004,0.193,0.134,0.45899999999999996,0.128,0.655,1.7380000000000002,2.5869999999999997,0.115,0.2558922558922559,0.30713547052740436,0.01861427094105481,0.22934362934362934,0.9532831001076426,389,0.390745501285347,0.7634961439588689,0.08785004516711833,0.04627249357326478,0.10320686540198735,0.10320686540198735,0.0,0.17292126563649743,0.22651309846431797,0.21838301716350497,0.19263775971093045,0.1937669376693767,0.06074977416440831,0
2625,industrials,2010-09-30,ROPER TECHNOLOGIES INC,ROP,0.515,0.19699999999999998,0.11900000000000001,0.10099999999999999,0.057999999999999996,1.6669999999999998,1.923,0.752,0.261,0.125,1.8,0.11844660194174757,0.3786764705882353,0.4846153846153846,413,0.07506053268765134,2.2445520581113803,0.19865319865319866,0.14769975786924938,0.31842231842231844,0.31842231842231844,0.0,0.4263392857142857,0.19913419913419914,0.24771524771524772,0.19672919672919673,0.1693121693121693,0.050024050024050026,0
2626,consumer_discretionary,2010-09-30,ROSS STORES INC,ROST,0.267,0.11199999999999999,0.069,0.413,0.182,1.17,1.538,1.268,0.053,0.12692307692307692,-0.616370808678501,0.008875739644970414,-0.4972155926809865,2.655559452823571,608,0.10855263157894737,-1.0279605263157894,0.08030643243957206,0.014802631578947368,0.15453704926693965,0.15453704926693965,0.0,0.6567796610169492,0.08387267203803989,0.13393210936468103,0.11240258882578259,0.11108175934486858,0.04253070928543125,3
2627,consumer_discretionary,2010-09-30,ROYAL CARIBBEAN CRUISES LTD,RCL,0.309,0.083,0.026000000000000002,0.02,0.008,-6.612,0.373,1.431,0.462,0.0,7.696310312204352,0.28666035950804164,1.0846666666666667,0.3230406405967202,-1005,-0.0,-8.09452736318408,-0.17062818336162988,-0.30149253731343284,0.1293718166383701,0.22580645161290322,0.0,0.10367406329574391,-0.2925297113752122,0.1794567062818336,0.08302207130730051,0.025806451612903226,0.0,3
2628,information_tech,2010-09-30,SALESFORCE COM INC,CRM,0.802,0.08800000000000001,0.065,0.08,0.034,1.09,1.879,1.328,0.183,0.0,-4.714285714285714,0.011904761904761904,-0.7492904446546831,0.5308943089430894,88,0.0,-9.0,0.06738131699846861,0.022727272727272728,0.6125574272588055,0.7136294027565084,0.10107197549770292,1.36784140969163,0.6110260336906586,0.12863705972434916,0.08805513016845329,0.10872894333843798,0.0444104134762634,2
2629,utilities,2010-09-30,SCANA CORP,SCG,0.43200000000000005,0.165,0.084,0.105,0.028999999999999998,-0.389,1.2109999999999999,2.549,0.401,0.6724137931034483,4.556420233463035,0.22665369649805447,1.374413145539906,0.3503390110798743,-135,-1.7333333333333334,-34.696296296296296,-0.03186216662733066,-1.7259259259259259,0.0,0.2674061836204862,0.0,0.12898089171974522,0.06254425300920463,0.24262449846589568,0.1649752183148454,0.12367240972386122,0.039414680198253484,4
2630,energy,2010-09-30,SCHLUMBERGER LIMITED/NV,SLB,0.214,0.183,0.16699999999999998,0.129,0.081,0.9059999999999999,1.635,0.602,0.135,0.24975124378109453,0.5880417679874124,0.02817908739808325,0.13211852423190643,0.4838729088939704,3642,0.2756727073036793,1.128775398132894,0.15097624673548066,0.05409115870400879,0.0038552418853376445,0.040293495833851514,0.03643825394851387,0.2609084584037372,0.26468515524603076,0.2898064088214567,0.18289599137752352,0.19968494797496167,0.03212701571114704,8
2631,materials,2010-09-30,Sealed Air,SEE,0.287,0.11800000000000001,0.057999999999999996,0.111,0.045,2.485,1.446,1.463,0.306,0.3114754098360656,1.4770642201834863,0.23700305810397554,0.4390909090909091,0.7828413284132841,606,0.1254125412541254,1.5940594059405941,0.14282347395710582,0.25577557755775576,0.16686306858354938,0.16945557388640112,0.0,0.48465829846582986,0.1506009898656611,0.15413622436954985,0.11760546782936601,0.07777515908555267,0.020268677822295546,5
2632,materials,2010-09-30,Sherwin-Williams,SHW,0.46,0.098,0.061,0.292,0.10099999999999999,1.827,1.27,1.9,0.18899999999999997,0.3738532110091743,0.8648960739030023,0.046189376443418015,0.5023474178403756,1.6406105457909343,797,0.20451693851944794,0.9397741530740276,0.11234846349027347,0.050188205771643665,0.35734423456442066,0.36199605300253734,0.0,0.04949784791965567,0.0530025373555117,0.12207499295179025,0.09797011559063998,0.08782069354383987,0.026360304482661405,5
2633,real_estate,2010-09-30,SIMON PROPERTY GROUP INC /DE/,SPG,0.775,0.426,0.10300000000000001,0.068,0.015,5.861000000000001,3.111,3.542,0.718,0.5265017667844523,5.602138220694922,0.37877052310042003,2.568177840014003,0.14548327424078927,1659,0.08981314044605183,8.843881856540085,0.4394701986754967,0.5979505726341169,0.02966887417218543,0.3480794701986755,0.0,2.466043613707165,0.8972185430463576,0.6937748344370861,0.42649006622516555,0.10119205298013245,-0.0013245033112582781,6
2634,information_tech,2010-09-30,"SKYWORKS SOLUTIONS, INC.",SWKS,0.41200000000000003,0.15,0.147,0.11199999999999999,0.095,1.15,3.784,0.18600000000000003,0.066,0.0,-1.6774193548387097,0.03763440860215054,-0.26373626373626374,0.6436208125445474,153,0.0,-2.0392156862745097,0.16943521594684385,0.0457516339869281,0.11627906976744186,0.26245847176079734,0.13842746400885936,2.3823529411764706,0.5249169435215947,0.2059800664451827,0.14950166112956811,0.14174972314507198,-0.005537098560354375,2
2635,real_estate,2010-09-30,SL GREEN REALTY CORP,SLG,0.614,0.306,0.073,0.013999999999999999,0.006999999999999999,4.732,0.93,1.099,0.46799999999999997,2.0526315789473686,8.55056179775281,0.4363295880149813,0.9135654261704682,0.09324942791762014,180,0.43333333333333335,25.366666666666667,0.18404907975460122,1.2944444444444445,0.07566462167689161,0.30777096114519426,0.0,0.6798418972332015,-0.03680981595092025,0.5460122699386503,0.3057259713701431,0.07259713701431493,0.0,6
2636,utilities,2010-09-30,SOUTHERN CO,SO,0.588,0.228,0.128,0.128,0.04,0.153,0.946,2.23,0.382,0.6963220675944334,3.6260773885934348,0.1665138455895837,1.2147815936597652,0.3087485736021301,308,4.548701298701299,64.19805194805195,0.018972526795614144,2.948051948051948,0.0,0.3602932117777504,0.0,0.06145757795503989,-0.018233337439940864,0.3358999630405322,0.2279167179992608,0.18738450166317605,0.05944314401872613,4
2637,industrials,2010-09-30,SOUTHWEST AIRLINES CO,LUV,0.21899999999999997,0.035,0.018000000000000002,0.018000000000000002,0.006999999999999999,-0.23199999999999998,1.19,1.7009999999999998,0.23,0.030303030303030304,0.6396039603960396,0.17623762376237623,0.05821917808219178,0.358777607259625,-23,-0.13043478260869565,-14.043478260869565,-0.004277478147665985,-3.869565217391304,0.0,0.18355960572810118,0.0,0.9358897543439185,0.11772363771619862,0.09391854193788358,0.03514971173516831,0.030500278965966153,0.012088525199925608,0
2638,consumer_discretionary,2010-09-30,STARBUCKS CORP,SBUX,0.58,0.114,0.08,0.233,0.133,1.4480000000000002,1.5119999999999998,0.7559999999999999,0.08800000000000001,0.09179926560587515,-0.46511627906976744,0.01918604651162791,-0.2263083451202263,1.6581279200902208,1183,0.06339814032121724,-0.6762468300929839,0.1149436455499417,0.027895181741335588,0.38884570540225416,0.4653128643606685,0.0,0.7811233352634627,0.08589195491643996,0.16712009327633112,0.114263505635445,0.12019043917605908,0.040128254955305094,3
2639,industrials,2010-09-30,STERICYCLE INC,SRCL,0.494,0.268,0.15,0.20600000000000002,0.081,1.402,1.0590000000000002,1.547,0.45299999999999996,0.0,2.7380281690140844,0.09577464788732394,1.134189031505251,0.5396243701328447,247,0.0,3.935222672064777,0.20967741935483872,0.13765182186234817,0.19185059422750425,0.22580645161290322,0.0,0.07296137339055794,0.011884550084889643,0.30135823429541597,0.267402376910017,0.23599320882852293,0.08573853989813243,0
2640,health_care,2010-09-30,STRYKER CORP,SYK,0.685,0.262,0.179,0.17600000000000002,0.11900000000000001,1.013,5.365,0.474,0.094,0.16978193146417445,-1.7101661779081134,0.0,-0.47892143443744867,0.6645933902710731,1301,0.16756341275941583,-2.689469638739431,0.1817292918005308,0.0,0.36331889928761,0.4225450481910881,0.05196256460399497,3.2112375533428166,0.8573823159659171,0.28579410532197236,0.26246682497555524,0.26162871909484564,0.08241374493644364,1
2641,information_tech,2010-09-30,SYMANTEC CORP,SYMC,0.823,0.184,0.134,0.17600000000000002,0.07400000000000001,1.849,0.8290000000000001,1.3940000000000001,0.175,0.0,-0.47276810780460415,0.06962380685008422,-0.1855442926399295,0.5508926928032395,1481,0.0,-0.5685347738014855,0.24741062479117942,0.0837272113436867,0.4570664884731039,0.6391580354159706,0.1409956565319078,0.604635761589404,-0.12946876044102906,0.29752756431673905,0.18409622452388907,0.14483795522886736,0.011025726695623121,2
2642,information_tech,2010-09-30,SYNOPSYS INC,SNPS,0.7959999999999999,0.132,0.172,0.113,0.07400000000000001,0.316,1.787,0.519,0.0,0.0,-4.384057971014493,0.0,-0.5902439024390244,0.43113964686998396,73,0.0,-16.575342465753426,0.054355919583023084,0.0,0.3320923306031273,0.6641846612062546,0.3231571109456441,1.4456391875746715,0.49069247952345496,0.20551005212211468,0.13179448994787787,0.14221891288160834,-0.029784065524944156,2
2643,information_tech,2010-09-30,TAKE TWO INTERACTIVE SOFTWARE INC,TTWO,0.35200000000000004,-0.1,-0.161,-0.23600000000000002,-0.146,2.267,2.033,0.612,0.11900000000000001,-0.0,0.7666666666666667,-0.0,-0.08829174664107485,0.9094159713945172,-279,-0.0,0.16487455197132617,-0.3656618610747051,-0.0,0.35386631716906947,0.4508519003931848,0.07601572739187418,0.6952380952380952,0.28440366972477066,-0.07863695937090433,-0.09960681520314547,-0.12450851900393185,0.01703800786369594,2
2644,consumer_discretionary,2010-09-30,TARGET CORP,TGT,0.325,0.075,0.040999999999999995,0.17800000000000002,0.062,1.22,1.7069999999999999,1.859,0.379,0.18626010286554004,2.1176470588235294,0.10974749612075047,0.9832329054231072,1.5251632115450693,3321,0.15266485998193316,4.520325203252033,0.04987909463660804,0.23426678711231558,0.20023730493684386,0.2502215346720536,0.0,0.15247524752475247,0.10731289707273847,0.10647181628392484,0.07515657620041753,0.06347156095582825,0.02258902689956594,3
2645,information_tech,2010-09-30,TE Connectivity Ltd.,TEL,0.278,0.099,0.045,0.07200000000000001,0.03,2.7760000000000002,1.8630000000000002,1.436,0.146,0.602880658436214,0.3542821934688848,0.08687615526802218,0.08460859329017069,0.6678951184146931,1349,0.21719792438843588,0.4262416604892513,0.12202623247399366,0.10452186805040771,0.13043871551334238,0.17937584803256446,0.04893713251922207,0.5606707317073171,0.2560832202623247,0.1468113975576662,0.09895974672094075,0.07227498869289914,0.01962912709181366,2
2646,information_tech,2010-09-30,TEXAS INSTRUMENTS INC,TXN,0.529,0.298,0.20800000000000002,0.26899999999999996,0.215,0.636,3.986,0.247,0.0,0.22251908396946565,-0.4959122203098107,0.0,-0.2362890825217837,1.0346103255508057,1666,0.34993997599039617,-1.3835534213685474,0.1323798172427493,0.0,0.11323003575685339,0.23098927294398092,0.11775923718712754,1.4986996098829648,0.3648788239968216,0.3693285657528804,0.29757647993643227,0.29511323003575685,0.08692888359157727,2
2647,health_care,2010-09-30,THERMO FISHER SCIENTIFIC INC.,TMO,0.39299999999999996,0.107,0.086,0.055,0.039,2.042,2.764,0.401,0.10099999999999999,0.0,0.33497807017543857,0.0,0.039595619208087615,0.45835838150289016,1736,0.0,0.3519585253456221,0.1751412429378531,0.0,0.26160209846650523,0.28621872477804683,0.024616626311541566,0.9585112873703477,0.2917675544794189,0.18401937046004843,0.10704196933010493,0.08878127522195318,0.0057506053268765135,1
2648,consumer_discretionary,2010-09-30,TIFFANY & CO,TIF,0.575,0.177,0.11,0.161,0.092,1.193,4.342,0.753,0.22699999999999998,0.31329113924050633,0.2557427258805513,0.0,0.0849440488301119,0.8360893530606325,377,0.2625994694960212,0.44297082228116713,0.13081193615544762,0.0,0.3976405274115198,0.3976405274115198,0.0,1.104129263913824,0.6453851492019431,0.2265787647467037,0.17696044413601666,0.1599583622484386,0.05135322692574601,3
2649,consumer_discretionary,2010-09-30,TJX COMPANIES INC /DE/,TJX,0.27,0.107,0.065,0.46399999999999997,0.179,1.194,1.6640000000000001,1.585,0.10300000000000001,0.15300942712110224,-0.2678440029433407,0.016188373804267846,-0.24478816408876933,2.767139326135033,1647,0.1281117182756527,-0.44201578627808136,0.07742936392271167,0.02671523982999393,0.16350900286775422,0.16350900286775422,0.0,0.5105882352941177,0.09280240703304969,0.12777960603638758,0.10643599266607118,0.10493159701001363,0.04010154670678388,3
2650,consumer_discretionary,2010-09-30,Tractor Supply Company,TSCO,0.33399999999999996,0.071,0.045,0.17600000000000002,0.107,0.726,2.1919999999999997,0.648,0.001,0.06578947368421052,-0.6290322580645161,0.0064516129032258064,-0.22569444444444445,2.378511235955056,110,0.09090909090909091,-1.7727272727272727,0.032477118393858875,0.01818181818181818,0.24210215529967524,0.26217891939769705,0.0,0.4236559139784946,0.16327133156185414,0.09152642456451136,0.07144966046648951,0.07115441393563626,0.025981694715087097,3
2651,industrials,2010-09-30,TransDigm Group,TDG,0.56,0.42700000000000005,0.193,0.28800000000000003,0.059000000000000004,1.969,5.102,3.8819999999999997,0.677,3.2661290322580645,4.238095238095238,0.29411764705882354,2.8227611940298507,0.3065749235474006,244,1.6598360655737705,6.200819672131147,0.30423940149625933,0.430327868852459,0.11346633416458853,0.13341645885286782,0.0,2.263157894736842,0.5822942643391521,0.4451371571072319,0.42643391521197005,0.2967581047381546,0.10349127182044887,0
2652,consumer_staples,2010-09-30,TYSON FOODS INC,TSN,0.08199999999999999,0.05,0.004,0.02,0.009000000000000001,11.061,2.0180000000000002,1.085,0.247,0.5454545454545454,0.9175853018372704,0.1879265091863517,0.3482765491133692,2.694468329034107,1217,0.049301561216105176,1.4363188167625307,0.043151437790305995,0.2941659819227609,0.032053327660177995,0.032053327660177995,0.0,0.38575393154486587,0.07807680034038932,0.06754600574406978,0.04974648087082934,0.016700351026486544,0.013190086161046697,7
2653,real_estate,2010-09-30,"UDR, Inc.",UDR,0.6659999999999999,0.102,-0.163,-0.061,-0.018000000000000002,-2.761,0.37,2.427,0.6679999999999999,-1.625,9.9208211143695,0.39589442815249265,2.258344459279039,0.10948762906682252,265,0.5886792452830188,12.766037735849057,0.47153024911032027,0.5094339622641509,0.09252669039145907,0.5640569395017794,0.0,0.21153846153846154,-0.23309608540925267,0.6067615658362989,0.10320284697508897,-0.17259786476868327,0.0,6
2654,industrials,2010-09-30,UNION PACIFIC CORP,UNP,0.48700000000000004,0.28600000000000003,0.156,0.146,0.059000000000000004,0.552,1.228,1.466,0.226,0.22500980007840063,1.36083984375,0.09977213541666667,0.479525120440468,0.3792702495290807,1408,0.40767045454545453,5.9382102272727275,0.0863326997363419,0.4353693181818182,0.0,0.20111594824943282,0.0,0.42637362637362636,0.04445398246367037,0.376724507940401,0.2859770678766325,0.2525599362315286,0.09614323379728984,0
2655,industrials,2010-09-30,UNITED PARCEL SERVICE INC,UPS,0.233,0.077,0.043,0.256,0.062,1.4480000000000002,1.4869999999999999,3.1430000000000002,0.299,0.8897357723577236,1.4121788772597526,0.08468125594671741,0.9642671517671517,1.4207257786281091,2850,0.6143859649122807,2.603859649122807,0.06291807404463871,0.156140350877193,0.0,0.155352451597236,0.0,0.3365924026286264,0.06702430624544672,0.11601209793143034,0.07744442236792723,0.06784113738216659,0.024394551515552906,0
2656,health_care,2010-09-30,UNITEDHEALTH GROUP INC,UNH,0.233,0.076,0.046,0.166,0.068,1.278,0.8009999999999999,1.4480000000000002,0.177,0.008935219657483246,-0.07157676348547717,0.07066908713692946,-0.02269830173938073,1.4834651752573857,5149,0.006991648863857059,-0.10720528257914158,0.05829474566100966,0.10584579530005826,0.1458444190338175,0.15722259331801147,0.0,0.4827390811611891,-0.051660307720176164,0.08731192047731724,0.07593374619312328,0.0697634924768191,0.02414890124197584,1
2657,consumer_discretionary,2010-09-30,V F CORP,VFC,0.46,0.132,0.076,0.153,0.08800000000000001,2.059,2.326,0.7340000000000001,0.187,0.47048300536672627,0.5706666666666667,0.072,0.17598684210526316,1.1625296442687747,1151,0.22849695916594265,0.5577758470894874,0.15653474772201822,0.07037358818418767,0.3281653746770026,0.3281653746770026,0.0,0.48473967684021546,0.2008703930368557,0.15299877600979192,0.1319189446484428,0.10526315789473684,0.02937576499388005,3
2658,energy,2010-09-30,VALERO ENERGY CORP/TX,VLO,0.035,0.005,-0.031,-0.135,-0.055999999999999994,0.401,1.399,1.416,0.20800000000000002,-0.16347124117053483,3.5889737991266375,0.22707423580786026,0.4465195246179966,1.8160069717755538,-795,-0.4075471698113208,-8.270440251572326,-0.012306692054056564,-0.5232704402515723,0.00885462623260422,0.02992306382451741,0.0,0.10564733000384172,0.048189600458211426,0.02835957212959953,0.004721435316336166,-0.004891716590040093,-0.0006656449790244431,8
2659,health_care,2010-09-30,VARIAN MEDICAL SYSTEMS INC,VAR,0.441,0.22899999999999998,0.15,0.254,0.152,0.937,1.999,0.672,0.01,0.0,-0.9674657534246576,0.003424657534246575,-0.40735400144196104,1.0116429495472186,330,0.0,-1.7121212121212122,0.14066496163682865,0.006060606060606061,0.1466325660699062,0.21227621483375958,0.06564364876385337,0.7396226415094339,0.3388746803069054,0.24893435635123615,0.22847399829497017,0.22762148337595908,0.07459505541346974,1
2660,real_estate,2010-09-30,VENTAS INC,VTR,0.6779999999999999,0.42,0.231,0.09300000000000001,0.039,1.598,0.32,1.401,0.499,1.4887892376681615,4.631067961165049,0.2815533980582524,1.1846026490066226,0.16841923806240303,356,0.9325842696629213,8.039325842696629,0.36438075742067555,0.4887640449438202,0.04503582395087001,0.2579324462640737,0.0,0.14345991561181434,-0.1647901740020471,0.6325486182190379,0.42067553735926305,0.22210849539406347,0.0020470829068577278,6
2661,information_tech,2010-09-30,Verisign Inc.,VRSN,0.7290000000000001,0.284,0.405,0.41600000000000004,0.10099999999999999,0.687,1.9280000000000002,3.1260000000000003,0.23199999999999998,0.0,-3.4597701149425286,0.18007662835249041,-1.5075125208681135,0.2493927125506073,169,0.0,-5.34319526627219,0.27435064935064934,0.2781065088757396,0.36038961038961037,0.4448051948051948,0.08441558441558442,1.6670428893905191,1.3360389610389611,0.4237012987012987,0.2840909090909091,0.20292207792207792,0.05357142857142857,2
2662,telecom,2010-09-30,VERIZON COMMUNICATIONS INC,VZ,0.5870000000000001,0.14800000000000002,0.10800000000000001,0.138,0.051,0.966,0.746,1.699,0.27399999999999997,1.0770331017572539,1.837998277559055,0.09541092519685039,0.7109358269683774,0.47511976272217255,4728,1.1148477157360406,12.638959390862944,0.04385574354407836,0.6560913705583756,0.284923196794301,0.43828843870584744,0.0,0.08577018121911038,-0.06855706441080439,0.30157316711190263,0.1482079252003562,0.12540813297714457,0.017800163253190858,9
2663,health_care,2010-09-30,VERTEX PHARMACEUTICALS INC / MA,VRTX,1.0,-5.818,-6.303,-0.586,-0.32799999999999996,0.821,4.588,0.784,0.079,-0.0,2.008880994671403,-0.014209591474245116,-1.0319343065693432,0.05217391304347826,-527,-0.0,2.146110056925996,-5.166666666666667,-0.015180265654648957,1.2745098039215685,6.813725490196078,5.392156862745098,4.508771929824562,10.019607843137255,-5.519607843137255,-5.813725490196078,-6.294117647058823,0.0,1
2664,information_tech,2010-09-30,VISA INC.,V,1.0,0.55,0.345,0.109,0.083,-0.14300000000000002,2.8289999999999997,0.325,0.001,0.13165680473372782,-1.1392488469141226,0.018010103228640457,-0.21017017828200973,0.23938708098850012,-387,-0.9198966408268734,13.4031007751938,-0.049444231506324265,-0.21188630490956073,0.36501852561645587,0.4499808355691836,0.0,1.5031591039632395,0.8135939695924365,0.5817043567139389,0.5500191644308164,0.5498914015587071,0.2045483582470934,2
2665,real_estate,2010-09-30,Vornado Realty Trust,VNO,0.611,0.342,0.106,0.036000000000000004,0.013999999999999999,4.391,0.113,1.61,0.10300000000000001,2.376237623762376,0.8593644354293442,0.37390128465179173,0.1607843137254902,0.12939808083745274,887,0.5411499436302142,1.4329199549041713,0.33220973782771535,0.6234498308906427,0.07602996254681647,0.26853932584269663,0.0,0.08052541404911479,-3.4902621722846443,0.553932584269663,0.3423220973782772,0.11760299625468165,0.007865168539325843,6
2666,materials,2010-09-30,Vulcan Materials,VMC,0.166,0.045,0.011000000000000001,0.008,0.004,18.213,0.855,1.112,0.321,5.7,5.255813953488372,0.33527131782945735,0.671785979687887,0.3155425219941349,546,0.3131868131868132,4.967032967032967,0.20297397769516728,0.31684981684981683,0.11970260223048328,0.120817843866171,0.0,0.030338389731621937,-0.046096654275092935,0.19182156133828995,0.04498141263940521,-0.007063197026022305,-0.01412639405204461,5
2667,consumer_staples,2010-09-30,WAL MART STORES INC,WMT,0.255,0.059000000000000004,0.037000000000000005,0.221,0.087,0.993,0.7959999999999999,1.536,0.27,0.29257969827291963,1.2072040950915428,0.059290895958295384,0.5601929438510077,2.3767344851559673,14546,0.2946514505706036,2.6427196480131996,0.035164654518027146,0.1297951326825244,0.19532266096786202,0.19532266096786202,0.0,0.13205148084974414,-0.03177534847964724,0.07697979470765422,0.059281428440193976,0.05471722744129152,0.01782891015196275,7
2668,consumer_discretionary,2010-09-30,WALT DISNEY CO/,DIS,0.162,0.162,0.099,0.095,0.052000000000000005,1.041,1.109,0.826,0.2,0.19600725952813067,1.4071769067796611,0.0569385593220339,0.2799673323146636,0.5235450269786768,3442,0.1882626380011621,3.087449157466589,0.09484967896607788,0.12492736780941313,0.0,0.0,0.0,0.27462072512213936,0.03521728347433106,0.2081071399046543,0.16241836369147675,0.15544655405219213,0.0561878255118631,3
2669,industrials,2010-09-30,Waste Management Inc.,WM,0.386,0.171,0.09,0.161,0.05,1.536,1.038,2.209,0.419,0.5724346076458753,2.4271814187068426,0.12962962962962962,1.1732665756334395,0.5573886735369197,1527,0.37262606417812705,5.064178127046496,0.1295055550843864,0.2704649639816634,0.11568145195488085,0.21457043507760157,0.0,0.3929679420889349,0.009244338902552794,0.2702060893902129,0.17131710626749216,0.12492579085743363,0.03502671529132389,0
2670,health_care,2010-09-30,Waters Corporation,WAT,0.6,0.262,0.212,0.4,0.16399999999999998,0.809,4.093,1.4369999999999998,0.36,0.0,0.046189376443418015,0.018475750577367205,0.024600246002460024,0.773851590106007,263,0.0,0.07604562737642585,0.1715590345727332,0.030418250950570342,0.27984344422700586,0.3385518590998043,0.051532941943900845,2.2688524590163937,0.6157860404435747,0.28245270711024134,0.26157860404435745,0.2563600782778865,0.04435746901500326,1
2671,real_estate,2010-09-30,Welltower Inc.,WELL,1.0,0.555,0.369,0.051,0.03,0.22699999999999998,5.856,0.672,0.379,0.0,5.228571428571429,0.21318681318681318,0.6249014972419228,0.08214229621485786,39,0.0,61.0,0.0745697896749522,2.4871794871794872,0.09560229445506692,0.44550669216061184,0.0,0.23972602739726026,1.3518164435946463,0.869980879541109,0.5544933078393881,0.27724665391969405,0.0,6
2672,information_tech,2010-09-30,WESTERN DIGITAL CORP,WDC,0.244,0.155,0.14,0.293,0.18899999999999997,0.813,2.333,0.556,0.055,0.0,-1.146928746928747,0.002457002457002457,-0.4956466341049055,1.3441593886462881,1124,0.0,-2.0765124555160144,0.11411167512690355,0.004448398576512456,0.026903553299492386,0.08893401015228426,0.062030456852791876,1.351458230350964,0.2738071065989848,0.2065989847715736,0.1548223350253807,0.15431472081218275,0.01401015228426396,2
2673,information_tech,2010-09-30,Western Union Co,WU,0.435,0.252,0.16699999999999998,2.401,0.115,1.432,0.45799999999999996,19.802,0.415,0.048292108362779744,0.9491997216423104,0.10368823938761308,3.853107344632768,0.6914184686522508,1216,0.033717105263157895,1.1217105263157894,0.23918174665617625,0.1225328947368421,0.18214004720692367,0.18214004720692367,0.0,0.4575074667390714,-0.3929976396538159,0.28265145554681353,0.252360346184107,0.22265932336742722,0.055664830841856805,2
2675,consumer_discretionary,2010-09-30,WHIRLPOOL CORP /DE/,WHR,0.15,0.062,0.032,0.139,0.037000000000000005,2.11,1.18,2.778,0.161,0.24125230202578268,0.9628520071899341,0.12462552426602756,0.3891983531121337,1.1660362843772036,1146,0.1143106457242583,1.4022687609075044,0.06300511298037276,0.18150087260034903,0.08741547088899884,0.08895486282918247,0.0,0.14254073722512262,0.06251030842817087,0.09175875529165979,0.061465721040189124,0.030018142833580737,-0.0015393919401836275,3
2676,energy,2010-09-30,WILLIAMS COMPANIES INC,WMB,1.0,0.209,0.068,0.04,0.013999999999999999,-0.003,1.531,1.8030000000000002,0.327,0.8982456140350877,2.4889320388349514,0.23106796116504855,0.7106109324758842,0.20878164556962026,-1,-256.0,-6409.0,-0.00018946570670708602,-595.0,0.06252368321333839,0.7904509283819628,0.0,0.7537343560758982,0.2493368700265252,0.4878741947707465,0.20954907161803712,0.1042061386888973,0.038651004168245545,8
2677,utilities,2010-09-30,Wisconsin Energy Corporation,WEC,0.519,0.161,0.09300000000000001,0.106,0.03,0.141,0.807,2.53,0.39399999999999996,0.41361256544502617,4.94240317775571,0.15590863952333664,1.3836530442035029,0.32296424633800597,54,2.925925925925926,92.16666666666667,0.013167520117044623,2.9074074074074074,0.0,0.35820531577663983,0.0,0.010559662090813094,-0.08900268227261643,0.24554986588636918,0.16093635698610095,0.1441111923920995,0.05267008046817849,4
2678,consumer_discretionary,2010-09-30,WYNDHAM WORLDWIDE CORP,WYN,0.514,0.175,0.078,0.109,0.031,0.222,0.9229999999999999,2.479,0.377,0.09897610921501707,4.037170263788969,0.12829736211031176,1.2526041666666667,0.40098374679213,65,0.4461538461538462,51.8,0.017333333333333333,1.646153846153846,0.29146666666666665,0.3389333333333333,0.0,0.08222811671087533,-0.03866666666666667,0.2224,0.17493333333333333,0.13146666666666668,0.05333333333333334,3
